name,state,address,city,city_location,latitude,longitude
THE FUTURE FOUNDATION SCHOOL,WEST BENGAL,"LAKSHMI HOUSE 3, REGENT PARK KOLKATA NA-700 040",KOLKATA,"(22.5675, 88.37)",22.602981,88.399387
HARROW HALL,WEST BENGAL,"27 - B, PARK STREET KOLKATA NA-700 016",KOLKATA,"(22.5675, 88.37)",22.579323,88.33405
MANSUR HABIBULLAH MEMORIAL SCHOOL,WEST BENGAL,"HAMIDA HALL, 31, CHANDI GHOSH ROAD TOLLYGUNGE KOLKATA NA-700 040",CHANDIGARH,"(30.75, 76.78)",30.849232,76.869587
G.D. BIRLA CENTRE FOR EDUCATION,WEST BENGAL,"118, N.S.C. BOSE ROAD TOLLYGUNGE KOLKATA NA-700 040",KOLKATA,"(22.5675, 88.37)",22.590193,88.438128
SEVENTH DAY ADVENTIST SENIOR SECONDARY SCHOOL,WEST BENGAL,"36, PARK STREET KOLKATA NA-700 016",KOLKATA,"(22.5675, 88.37)",22.611043,88.433479
RAJASTHAN VIDYA MANDIR,WEST BENGAL,"36, BARANASHI GHOSH STREET KOLKATA NA-700 007",KOLKATA,"(22.5675, 88.37)",22.599322,88.379991
HIRENDRA LEELA PATRANAVIS SCHOOL,WEST BENGAL,"25 / 20, PRINCE GOLAM MD. SHAH ROAD GOLF GARDEN KOLKATA NA-700 095",KOLKATA,"(22.5675, 88.37)",22.47103,88.413218
ST. JOSEPH'S CONVENT,WEST BENGAL,STRAND ROAD P.O. CHANDAN NAGAR CHANDANNAGAR HOOGHLY-712 136,CHANDANNAGAR,"(22.8671, 88.3674)",22.774031,88.44241
ST. JOSEPH'S CONVENT HIGH SCHOOL,WEST BENGAL,"D - 26, ASHOK AVENUE P.O. CHITTARANJAN CHITTARANJAN BARDHAMAN-713 331",CHITTARANJAN,"(23.87, 86.87)",23.896271,86.773435
ST. XAVIER'S SCHOOL,WEST BENGAL,"BIDHANNAGAR, PO: ABL TOWNSHIP - 713 206, DURGAPUR BARDHAMAN-713 206",SIMARWARA DURGAPUR,"(25.852, 85.4944)",25.841132,85.396052
CARMEL CONVENT HIGH SCHOOL,WEST BENGAL,M.A.M.C. DURGAPUR BARDHAMAN-713 210,DURGAPUR,"(23.55, 87.32)",23.601,87.393212
ASSEMBLY OF GOD CHURCH SCHOOL,WEST BENGAL,GURUDWARA ROAD BENACHITY DURGAPUR BARDHAMAN-713 213,DURGAPUR,"(23.55, 87.32)",23.588258,87.336295
ST. PETER'S SCHOOL,WEST BENGAL,MIRABAI ROAD DURGAPUR BARDHAMAN-713 204,DURGAPUR,"(23.55, 87.32)",23.534441,87.258582
ST. MICHAEL'S SCHOOL,WEST BENGAL,ALDRIN PATH BIDHAN NAGAR DURGAPUR BARDHAMAN-713 212,DURGAPUR,"(23.55, 87.32)",23.457347,87.384876
PRANAVANANDA VIDYAMANDIR,WEST BENGAL,CHAITANYA AVENUE DURGAPUR BARDHAMAN-713 205,DURGAPUR,"(23.55, 87.32)",23.564404,87.376578
BIDHAN SCHOOL,WEST BENGAL,"ISPAT PALLI, BIDHAN NAGAR DURGAPUR BARDHAMAN-713 212",DURGAPUR,"(23.55, 87.32)",23.480255,87.397028
MOUNT HERMON SCHOOL,WEST BENGAL,DARJEELING-734 104,DARJEELING,"(27.0375, 88.2631)",27.121574,88.286811
LORETO CONVENT SCHOOL,WEST BENGAL,DARJEELING-734 101,DARJEELING,"(27.0375, 88.2631)",27.084735,88.353687
ST. JOSEPH'S COLLEGE,WEST BENGAL,(SCHOOL DEPARTMENT) NORTH POINT P.O. DARJEELING-734 104,DARJEELING,"(27.0375, 88.2631)",27.095179,88.268965
ST. PAUL'S SCHOOL,WEST BENGAL,P.O. JALAPAHAR DARJEELING-734 103,DARJEELING,"(27.0375, 88.2631)",27.116665,88.295111
VIDYA VIKASH ACADEMY,WEST BENGAL,", HERMITAGE DARJEELING-734 101",DARJEELING,"(27.0375, 88.2631)",26.999728,88.176992
WEST POINT SCHOOL,WEST BENGAL,"18, GANDHI ROAD DARJEELING-734 101",DARJEELING,"(27.0375, 88.2631)",27.09273,88.253401
BHADRA SHEELA MEMORIAL INSTITUTIONS,WEST BENGAL,P.O. LEBONG DARJEELING-734 105,DARJEELING,"(27.0375, 88.2631)",27.130854,88.33381
JULIEN DAY SCHOOL,WEST BENGAL,JESSORE ROAD P.O. GANGANAGAR GANGANAGAR NORTH 24 PARGANAS-700 132,GANGANAGAR,"(29.92, 73.88)",29.976293,73.968323
DON BOSCO SCHOOL,WEST BENGAL,"136 GIRISH GHOSH ROAD, P.O. LILUAH, P.S. - BELUR, HOWRAH, LILUAH HOWRAH-711 204",BELUR,"(13.1642, 75.8647)",13.100266,75.784625
ST. AGNES' CONVENT SCHOOL,WEST BENGAL,"1, KING'S ROAD HOWRAH-711 101",HAORA,"(22.58, 88.3294)",22.526578,88.417979
ST. THOMAS' CHURCH SCHOOL,WEST BENGAL,"3, CHURCH ROAD HOWRAH-711 101",HAORA,"(22.58, 88.3294)",22.603651,88.24398
ST. ALOYSIUS ORPHANAGE AND DAY SCHOOL,WEST BENGAL,"2, MUKHRAM KANORIA ROAD HOWRAH-711 101",NORIA,"(32.521, 74.7984)",32.551655,74.707251
SUNRISE ( ENGLISH MEDIUM ) SCHOOL,WEST BENGAL,"28 / 1, G. T. ROAD BELUR MATH HOWRAH-711 202",MATH LOHIYAR,"(26.6247, 84.7072)",26.68055,84.670633
LITTLE STAR HIGH SCHOOL,WEST BENGAL,"154, G.T. ROAD BALLY HOWRAH-711 201",HAORA,"(22.58, 88.3294)",22.646845,88.255832
S. E. RLY. MIXED HIGH SCHOOL ( ENGLISH MEDIUM ),WEST BENGAL,P. O. JAGACHA SANTRAGACHI HOWRAH-711 311,HASSAN,"(13.005, 76.1028)",13.072256,76.090592
ST. THOMAS' HIGH SCHOOL,WEST BENGAL,CHAPALADEBI ROAD DASS NAGAR HOWRAH-711 105,NAWA NAGAR NIZAMAT,"(26.2895, 84.9351)",26.243799,84.972606
DON BOSCO SCHOOL,WEST BENGAL,PO HOOGHLY BANDEL HOOGHLY-712 103,BADVEL,"(14.75, 79.05)",14.750385,79.065652
DREAMLAND SCHOOL,WEST BENGAL,T.N. MUKHERJEE ROAD P.O. MAKHLA MAKHLA HOOGHLY-712 245,SAMALKHA,"(29.23, 77.02)",29.314369,77.118046
RAYMOND MEM. HIGHER SECONDARY SCHOOL,WEST BENGAL,P.O. FALAKATA FALAKATA JALPAIGURI-735 211,JALPAIGURI,"(26.5167, 88.7333)",26.426207,88.679324
ST. JAMES' HIGH SCHOOL,WEST BENGAL,P.O. BINNAGURI BINNAGURI JALPAIGURI-753 203,JALPAIGURI,"(26.5167, 88.7333)",26.563371,88.742501
HOLY CHILD SCHOOL,WEST BENGAL,P.O. MOHITNAGAR JALPAIGURI-735 101,JALPAIGURI,"(26.5167, 88.7333)",26.603306,88.799579
DR. GRAHAM'S HOMES,WEST BENGAL,KALIMPONG KALIMPONG DARJEELING-734 301,DARJEELING,"(27.0375, 88.2631)",26.942801,88.256717
ST. AUGUSTINE'S SCHOOL,WEST BENGAL,P.O. KALIMPONG KALIMPONG DARJEELING-734 301,DARJEELING,"(27.0375, 88.2631)",26.95599,88.347548
ST. JOSEPH'S CONVENT,WEST BENGAL,P.O. KALIMPONG KALIMPONG DARJEELING-734 301,DARJEELING,"(27.0375, 88.2631)",26.955014,88.301684
DOW HILL SCHOOL,WEST BENGAL,P. O. DOW HILL KURSEONG DARJEELING-734 204,DARJEELING,"(27.0375, 88.2631)",26.973678,88.216956
VICTORIA BOYS' SCHOOL,WEST BENGAL,P. O. DOW HILL KURSEONG DARJEELING-734 204,DARJEELING,"(27.0375, 88.2631)",27.121581,88.359671
GOETHALS MEMORIAL SCHOOL,WEST BENGAL,P.O. KURSEONG KURSEONG DARJEELING-734 203,DARJEELING,"(27.0375, 88.2631)",27.039856,88.292427
ST. HELEN'S SECONDARY SCHOOL,WEST BENGAL,HILL CART ROAD DUMARAM KURSEONG DARJEELING-734 203,DARJEELING,"(27.0375, 88.2631)",27.017233,88.204732
HIMALI BOARDING SCHOOL,WEST BENGAL,DUMARAM P.O. KURSEONG KURSEONG DARJEELING-734 203,DARJEELING,"(27.0375, 88.2631)",26.977241,88.209884
LEWIS ENGLISH SCHOOL,WEST BENGAL,WARD NO. 3 P.O. MIRIK KURSEONG DARJEELING-734 214,DARJEELING,"(27.0375, 88.2631)",26.966663,88.35515
GLENHILL PUBLIC SCHOOL,WEST BENGAL,"MOUNTAIN HOME, DOW HILL ROAD P.O. BOX NO. 15117 KURSEONG DARJEELING-734 203",DARJEELING,"(27.0375, 88.2631)",27.084522,88.217595
S.E. RLY. MIXED HIGHER SECONDARY SCHOOL (ENGLISH  MEDIUM),WEST BENGAL,SOUTH SIDE KHARAGPUR WEST MEDINIPUR-721 301,KHARAGPUR,"(22.3302, 87.3237)",22.409613,87.41563
ST. AGNES SCHOOL,WEST BENGAL,6TH AVENUE KHARAGPUR WEST MEDINIPUR-721 301,KHARAGPUR,"(22.3302, 87.3237)",22.281754,87.378903
SACRED HEART HIGH SCHOOL,WEST BENGAL,"6TH AVENUE, PASCHIM MEDNIPUR KHARAGPUR PURULIA-721 301",KHARAGPUR,"(22.3302, 87.3237)",22.399831,87.257631
ST. JOSEPH'S HIGH SCHOOL,WEST BENGAL,P.O. MATIGARA MATIGARA DARJEELING-734 428,DARJEELING,"(27.0375, 88.2631)",27.111937,88.311966
ORANGE LAKE SCHOOL,WEST BENGAL,THANA LINE WARD NO 3 MIRIK DARJEELING-734 214,DARJEELING,"(27.0375, 88.2631)",27.033462,88.19668
THE ST. XAVIER'S SCHOOL,WEST BENGAL,GOUR ROAD KRISHNAKALITALA MALDA-732 101,KALIMALA,"(18.0738, 81.7495)",18.011105,81.659574
DON BOSCO SCHOOL,WEST BENGAL,SEVOKE ROAD SILIGURI JALPAIGURI-734 001,JALPAIGURI,"(26.5167, 88.7333)",26.422073,88.774718
MAHBERT HIGH SCHOOL,WEST BENGAL,"HILL CART ROAD, DAGAPUR P.O. PRADHAN NAGAR SILIGURI DARJEELING-734 403",DARJEELING,"(27.0375, 88.2631)",27.074805,88.246736
ST. XAVIER'S INSTITUTION,WEST BENGAL,H.C. DUTTA ROAD P.O. PANIHATI KOLKATA NA-700 114,KOLKATA,"(22.5675, 88.37)",22.600092,88.378947
ST. AUGUSTINE'S DAY SCHOOL,WEST BENGAL,"179, B.C. ROY ROAD SHYAMNAGAR NORTH 24 PARGANAS-743 127",SHYAMNAGAR,"(22.97, 88.38)",22.952062,88.462693
ST. JOSEPH'S SCHOOL,WEST BENGAL,P.O. BHAKTINAGAR NAVAGRAM SILIGURI JALPAIGURI-734 007,JALPAIGURI,"(26.5167, 88.7333)",26.558189,88.667267
LINCOLNS HIGH SCHOOL,WEST BENGAL,MILAN PALLI P.O. SILIGURI BAZAR SILIGURI DARJEELING-734 005,DARJEELING,"(27.0375, 88.2631)",26.997404,88.205785
HOLY HOME,WEST BENGAL,"24, 27, 28 & 28 B T.C. GOSWAMI STREET SERAMPORE P.O. HOOGHLY-712 201",KHARSOD B,"(23.2225, 75.386)",23.168678,75.348236
KRISHNAGAR ACADEMY,WEST BENGAL,RAJA ROAD KRISHNAGAR NADIA-741 101,NAGAR,"(27.4247, 77.0995)",27.423564,77.142981
CARMEL SCHOOL,WEST BENGAL,GURU NANAK ROAD DURGAPUR BARDHAMAN-713 205,DURGAPUR,"(23.55, 87.32)",23.537604,87.222873
SISTER NIVEDITA INSTITUTE,WEST BENGAL,53 & 54 SAILO KUMAR MUKHERJEE ROAD HOWRAH-711 101,KUMAR KHAD,"(26.5918, 86.264)",26.551639,86.359609
ROCKVALE ACADEMY,WEST BENGAL,"9TH MILE, RISHI ROAD KALIMPONG DARJEELING-734 301",DARJEELING,"(27.0375, 88.2631)",26.941815,88.346841
METHODIST  SCHOOL,WEST BENGAL,DANKUNI COAL COMPLEX TOWNSHIP DANKUNI HOOGHLY-712 310,NANGAL TOWNSHIP,"(31.385, 76.375)",31.319232,76.387049
ANGLO - ARABIC SECONDARY SCHOOL,WEST BENGAL,"46 / 7, MAHATMA GANDHI ROAD KOLKATA NA-700 009",KOLKATA,"(22.5675, 88.37)",22.617105,88.352689
VIVEKANANDA MISSION SCHOOL,WEST BENGAL,"VIVEK - VILLE, (OPP. I.I.M.C.) P.O. JOKA KOLKATA NA-700 104",KATTANAM,"(9.1833, 76.55)",9.131674,76.643103
ASSEMBLY OF GOD CHURCH SCHOOL,WEST BENGAL,"159 / 14, NETAJI SUBHASH CHANDRA BOSE ROAD TOLLYGUNGE KOLKATA NA-700 040",CHANDPURA,"(25.4966, 86.2104)",25.452403,86.223075
THE ASSEMBLY OF GOD CHURCH SCHOOL,WEST BENGAL,HALDIA TOWNSHIP HALDIA EAST MEDINIPUR-721 607,HALDIA,"(22.0667, 88.0698)",22.003133,87.997701
LING LIANG HIGH SCHOOL,WEST BENGAL,"P - 7, HIDE LANE KOLKATA NA-700 012",KOLKATA,"(22.5675, 88.37)",22.600074,88.365771
SOUTH END CENTRE (E.M.) SCHOOL,WEST BENGAL,"181, ANDUL ROAD HOWRAH-711 103",HAORA,"(22.58, 88.3294)",22.559438,88.395147
MAHESHWARI GIRLS' SCHOOL,WEST BENGAL,"273, RABINDRA SARANI KOLKATA NA-700 006",KOLKATA,"(22.5675, 88.37)",22.647341,88.300987
ST. FRANCIS XAVIER SCHOOL,WEST BENGAL,"GA - BLOCK, PURBACHAL PHASE I CLUSTER IV & V, SECTOR III, SALT LAKE CITY KOLKATA NORTH 24 PARGANAS-700 097",SALT LAKE CITY,"(22.61, 88.4)",22.681449,88.392312
CENTRAL MODERN SCHOOL,WEST BENGAL,"156, M.N.K. ROAD (SOUTH) BARANAGAR KOLKATA NA-700 036",KOLKATA,"(22.5675, 88.37)",22.475939,88.33095
MARIA'S DAY SCHOOL,WEST BENGAL,"11 / 6, G.T. ROAD (S) & 2, GOPAL GOBINDA BOSE LANE HOWRAH-711 101",GOBINDGARH,"(30.6709, 76.3019)",30.610483,76.346118
ASSEMBLY OF GOD CHURCH SCHOOL,WEST BENGAL,BANKOLA AREA UKHRA P.O. UKHRA BARDHAMAN-713 363,ANKOLA,"(14.6605, 74.3047)",14.573471,74.402055
HOLY ROCK SCHOOL,WEST BENGAL,NAWABHAAT : SURI ROAD P.O. FAGUPUR SURI ROAD BARDHAMAN-713 104,BARDDHAMAN,"(23.2333, 87.8667)",23.171679,87.817884
MAHADEVI BIRLA SHISHU VIHAR,WEST BENGAL,"4, IRONSIDE ROAD KOLKATA NA-700 019",KOLKATA,"(22.5675, 88.37)",22.489516,88.301432
ST. PAUL'S K.G. & DAY SCHOOL,WEST BENGAL,"16 / 1 A, RAM KANTO BOSE STREET KOLKATA NA-700 003",KOLKATA,"(22.5675, 88.37)",22.609326,88.432856
JULIEN DAY SCHOOL,WEST BENGAL,"A - 10, SCHOOL AREA KALYANI NADIA-741 235",KALYANI,"(22.975, 88.4344)",23.034714,88.362135
ST. HELEN'S SCHOOL,WEST BENGAL,"14, WATKINS LANE HOWRAH-711 101",HAORA,"(22.58, 88.3294)",22.54602,88.338955
ST. STEPHEN'S SCHOOL,WEST BENGAL,"11, RISHI BANKIM CHANDRA ROAD DUM DUM KOLKATA NA-700 028",KOLKATA,"(22.5675, 88.37)",22.528119,88.468313
XAVIER'S ENGLISH SCHOOL,WEST BENGAL,"8 / B / 17, G.T. ROAD (WEST) P.O. KONNAGAR KONNAGAR HOOGHLY-712 235",TONSE WEST,"(13.3968, 74.7069)",13.341883,74.722323
TRIBENI TISSUES VIDYAPITH,WEST BENGAL,P.O. CHANDRAHATI CHANDRAHATI HOOGHLY-712 504,CHANDERA,"(25.0829, 78.9784)",25.179371,78.985276
JEWISH GIRLS' SCHOOL,WEST BENGAL,"63, PARK STREET KOLKATA NA-700 016",KOLKATA,"(22.5675, 88.37)",22.608694,88.368714
ST. MARY'S HIGH SCHOOL,WEST BENGAL,BAISHGURI NEW COOCH BEHAR COOCH BEHAR-736 179,NEW DELHI,"(28.6139, 77.209)",28.650827,77.13916
M.P. BIRLA FOUNDATION HIGHER SECONDARY SCHOOL,WEST BENGAL,JAMES LONG SARANI KOLKATA NA-700 034,KOLKATA,"(22.5675, 88.37)",22.469322,88.313372
SAPTASHRI GYANPEETH,WEST BENGAL,TAXARI ROAD KALIMPONG DARJEELING-734 301,DARJEELING,"(27.0375, 88.2631)",27.03852,88.293428
NATIONAL GEMS HIGHER SECONDARY SCHOOL,WEST BENGAL,"4/5, A.K. PAUL ROAD BEHALA KOLKATA NA-700 034",KOLKATA,"(22.5675, 88.37)",22.541617,88.281383
YOUNG HORIZONS SCHOOL,WEST BENGAL,"NO. 220, BARAKHOLA E.M. BYE PASS, P.O. KALIKAPUR KOLKATA NA-700 099",KALIKAPUR,"(26.4956, 86.089)",26.442722,86.101011
ST. ANTHONY'S SCHOOL,WEST BENGAL,GIDDHA PAHAR KURSEONG DARJEELING-734 203,DARJEELING,"(27.0375, 88.2631)",27.016924,88.277822
LITTLE FLOWER SCHOOL,WEST BENGAL,M.V. ROAD P.O. KURSEONG DARJEELING-734 203,DARJEELING,"(27.0375, 88.2631)",26.967556,88.343541
THE CENTRAL MODERN SCHOOL,WEST BENGAL,"4/1, GHOLA KACHARY ROAD P.O. KAZIPARA BARASAT NORTH 24 PARGANAS-700 124",NORTH GUWAHATI,"(26.19, 91.71)",26.25352,91.669189
RATNAKAR NORTH POINT SCHOOL,WEST BENGAL,"98 R, DR. ABANI DUTTA ROAD HOWRAH-711 101",BUTTAR,"(31.0038, 75.3973)",31.044786,75.303424
THE MODERN ACADEMY,WEST BENGAL,"25, GARIAHAT ROAD (SOUTH) KOLKATA NA-700 031",KOLKATA,"(22.5675, 88.37)",22.560895,88.441549
HOWRAH ST. JOHN'S HIGH SCHOOL,WEST BENGAL,"12, HAR DUTT RAI CHAMARIA ROAD HOWRAH-711 101",TODA RAI SINGH,"(26.0167, 75.4833)",26.027983,75.550047
ROSE BUD SCHOOL,WEST BENGAL,"268, BLOCK - A G.T. ROAD LILUAH HOWRAH-711 204",SIHORA,"(23.4871, 80.104)",23.409999,80.058283
STEPPING STONE MODEL SCHOOL,WEST BENGAL,NEWTOWN P.O. ALIPURDUAR ALIPURDUAR JALPAIGURI-736 121,JALPAIGURI,"(26.5167, 88.7333)",26.562033,88.649064
DAISIES SCHOOL,WEST BENGAL,"""KANCHANJUNGA"" 9 A, J.N. PRADHAN ROAD KURSEONG DARJEELING-734 203",DARJEELING,"(27.0375, 88.2631)",26.988257,88.320505
BUDGE BUDGE ST. PAUL'S DAY SCHOOL,WEST BENGAL,"199 / 7, DHARAMATALA ROAD BUDGE BUDGE PANJAL PARA SOUTH 24 PARGANAS-743 319",DOBNI PARA,"(22.52, 74.15)",22.549043,74.170987
B.D. MEMORIAL ENGLISH HIGH SCHOOL,WEST BENGAL,P.O. NEW MARKET JAIGAON ALIPURDUAR-736 182,ALIPUR,"(18.8621, 78.8754)",18.870834,78.842912
THE ASSEMBLY OF GOD CHURCH SCHOOL,WEST BENGAL,SODEPUR SUNDERCHAK BARDHAMAN-713 360,BARDDHAMAN,"(23.2333, 87.8667)",23.295637,87.957518
AUGUSTINE'S PUBLIC SCHOOL,WEST BENGAL,AUROBINDO ROAD RAMRAJATOLA HOWRAH-711 104,INDORE,"(22.7167, 75.8472)",22.645673,75.842679
THE BHAWANIPUR GUJARATI EDUCATION SOCIETY SCHOOL,WEST BENGAL,"GUJARAT CENTRE 5, LALA LAJPAT RAI SARANI KOLKATA NA-700 020",TODA RAI SINGH,"(26.0167, 75.4833)",26.034616,75.577171
GREEN LAWNS SCHOOL,WEST BENGAL,"1, ACHARYA JAGDISH CHANDRA BOSE ROAD DARJEELING-734 101",DARJEELING,"(27.0375, 88.2631)",26.982814,88.226952
VIDYASAGAR SHISHU NIKETAN,WEST BENGAL,RANGAMATI MIDNAPORE WEST MEDINIPUR-721 102,MEDINIPUR,"(22.424, 87.319)",22.480565,87.35029
RUHIYYIH SCHOOL,WEST BENGAL,JOREBUNGLOW P.O. GHOOM DARJEELING-734 102,DARJEELING,"(27.0375, 88.2631)",26.983377,88.287833
ST. AUGUSTINE'S  DAY SCHOOL,WEST BENGAL,"64, BARRACK ROAD BARRACKPORE P.O. KOLKATA NA-700 120",KOLKATA,"(22.5675, 88.37)",22.629254,88.30722
BELLE VUE BOARDING SCHOOL,WEST BENGAL,"128, A.K. MUKHERJEE ROAD KURSEONG DARJEELING-734 203",DARJEELING,"(27.0375, 88.2631)",26.985056,88.253292
ST. JOAN'S SCHOOL,WEST BENGAL,GD - 346 - A SALT LAKE CITY KOLKATA NA-700 091,KOLKATA,"(22.5675, 88.37)",22.4768,88.435671
INDIRA MEMORIAL ENGLISH MEDIUM HIGH SCHOOL,WEST BENGAL,6 / 4 B & 12 SACHIN MITRA LANE KOLKATA NA-700 003,KOLKATA,"(22.5675, 88.37)",22.653882,88.272978
SPLENDOUR HIGH SCHOOL,WEST BENGAL,SALUA KHARAGPUR WEST MEDINIPUR-721 145,KHARAGPUR,"(22.3302, 87.3237)",22.270389,87.365766
AGRASAIN BALIKA SIKSHA SADAN,WEST BENGAL,"1, AGRASAIN STREET LILUAH HOWRAH-711 204",VASAI,"(19.47, 72.8)",19.417136,72.844552
CALCUTTA PUBLIC SCHOOL,WEST BENGAL,P.O. ASWINI NAGAR BAGUIATI KOLKATA NA-700 159,KOLKATA,"(22.5675, 88.37)",22.6021,88.290762
SALT LAKE POINT SCHOOL,WEST BENGAL,CD - 249 SALT LAKE CITY KOLKATA NA-700 064,KOLKATA,"(22.5675, 88.37)",22.491388,88.287961
EMMANUEL ENGLISH SCHOOL,WEST BENGAL,P.O. SAMSI MALDA-732 139,MALDAH,"(25.0119, 88.1433)",25.096475,88.213082
AUTHPUR NATIONAL MODEL SCHOOL,WEST BENGAL,"46, WEST GHOSHPARA ROAD FERRY GHAT AUTHPUR NORTH 24 PARGANAS-743 128",NORTH GUWAHATI,"(26.19, 91.71)",26.195521,91.74477
PINE HALL ACADEMY,WEST BENGAL,P.O. SOURENI BAZAR DARJEELING-734 214,DARJEELING,"(27.0375, 88.2631)",27.111803,88.191021
WEST POINT ACADEMY,WEST BENGAL,"177, G.T. ROAD (MAHESH) P.O. SERAMPORE HOOGHLY-712 202",MAHESH KHUNT,"(25.45, 86.6333)",25.423635,86.553308
TRINITY HIGH SCHOOL,WEST BENGAL,THANA ROAD P.O BANARHAT BANARHAT JALPAIGURI-735 202,JALPAIGURI,"(26.5167, 88.7333)",26.598849,88.798188
PEARLS OF GOD,WEST BENGAL,"5/4, DEBAIPUKUR ROAD HIND MOTORS DEBAIPUKUR HOOGHLY-712 233",BARUIPUR,"(22.3654, 88.4325)",22.416856,88.497711
INDIRA GANDHI MEMORIAL SENIOR SECONDARY SCHOOL,WEST BENGAL,"BRIJDHAM HOUSING COMPLEX V.I.P. ROAD, SREEBHUMI KOLKATA NA-700 048",KOLKATA,"(22.5675, 88.37)",22.65601,88.415656
ST. AUGUSTINE'S SCHOOL,WEST BENGAL,"GIDDHA PAHAR, UPPER SIRUBARI KURSEONG DARJEELING-734 203",DARJEELING,"(27.0375, 88.2631)",27.080043,88.358559
NARMADA SCHOOL,WEST BENGAL,170 / 295 A N.S.C. BOSE ROAD KOLKATA NA-700 092,KOLKATA,"(22.5675, 88.37)",22.645473,88.285075
DOUGLAS MEMORIAL HIGHER SECONDARY SCHOOL,WEST BENGAL,"52, BARRACK ROAD BARRACKPORE KOLKATA NA-700 120",KOLKATA,"(22.5675, 88.37)",22.656467,88.368324
ST. DENIS SCHOOL,WEST BENGAL,"80, GIRISH GHOSH ROAD P.O. BELURMATH HOWRAH-711 202",BALUMATH,"(23.8298, 84.7888)",23.751214,84.863071
ST. JOHNS' SCHOOL,WEST BENGAL,P.O. JAIGAON JALPAIGURI JALPAIGURI-736 182,JALPAIGURI,"(26.5167, 88.7333)",26.534562,88.763845
HIMALAYAN ENGLISH SCHOOL,WEST BENGAL,P.O. SEVOKE ROAD ANCHAL ROAD SILIGURI JALPAIGURI-734 001,JALPAIGURI,"(26.5167, 88.7333)",26.476793,88.811008
ACME ACADEMY,WEST BENGAL,S.T.K.K. ROAD P.O. KALNA BURDWAN BARDHAMAN-713 409,BARDDHAMAN,"(23.2333, 87.8667)",23.274219,87.819824
NIRMALA CONVENT SCHOOL,WEST BENGAL,"3RD MILE, SEVOKE ROAD P.O. SALUGARA SILIGURI JALPAIGURI-734 008",JALPAIGURI,"(26.5167, 88.7333)",26.557572,88.695518
HIMALAYAN INTERNATIONAL RESIDENTIAL SCHOOL,WEST BENGAL,P.O. RAJGANJ RAJGANJ JALPAIGURI-735 134,JALPAIGURI,"(26.5167, 88.7333)",26.473078,88.825887
MONALISA ENGLISH SCHOOL,WEST BENGAL,"MADHYAMGRAM OPP. & BEHIND MUNICIPALITY OFFICE, CHOWMATHA KOLKATA NA-700 129",MADHYAMGRAM,"(22.7, 88.45)",22.786316,88.520955
SACRED HEART SCHOOL,WEST BENGAL,PANCHANAND SARANI ROAD P.O. NEW RANGIA SILIGURI DARJEELING-734 013,DARJEELING,"(27.0375, 88.2631)",27.029898,88.186149
MEGHMALA ROY EDUCATION CENTRE,WEST BENGAL,"26 - A, R.B. ROAD ROYD PARK, BEHALA KOLKATA NA-700 034",KOLKATA,"(22.5675, 88.37)",22.47072,88.352443
ST. DOMINIC SAVIO SCHOOL,WEST BENGAL,"59, B.K. MUKHERJEE ROAD SALKIA HOWRAH-711 106",MUKHER,"(18.7008, 77.3628)",18.644726,77.381422
ST. SEBASTIAN'S SCHOOL,WEST BENGAL,"14, SEAL LANE KOLKATA NA-700 015",KOLKATA,"(22.5675, 88.37)",22.473214,88.429928
ST. JOSEPH'S SCHOOL,WEST BENGAL,TEMPLE ROAD KHARAGPUR WEST MEDINIPUR-721 301,KHARAGPUR,"(22.3302, 87.3237)",22.331921,87.415255
GOOD SHEPHERD SCHOOL,WEST BENGAL,BAGDOGRA P.O. DARJEELING-734 014,DARJEELING,"(27.0375, 88.2631)",27.123282,88.246436
GYANODAY NIKETAN,WEST BENGAL,SHYAM COTTAGE P.O. ROSE BANK DARJEELING-734 101,DARJEELING,"(27.0375, 88.2631)",27.128374,88.33632
ST. JUDE'S HIGH SCHOOL,WEST BENGAL,"PLOT NO. 160, GATE NO. 1 BASUNAGAR, MADHYAGRAM KOLKATA NA-700 129",MADHYAMGRAM,"(22.7, 88.45)",22.796384,88.449685
BETHANY SCHOOL,WEST BENGAL,"36, ACHARYA BHANU PATH KURSEONG DARJEELING-734 203",DARJEELING,"(27.0375, 88.2631)",27.041086,88.357126
M.C. KEJRIWAL VIDYAPEETH,WEST BENGAL,"243, G.T. ROAD (N) LILUAH HOWRAH-711 204",HAORA,"(22.58, 88.3294)",22.547076,88.296023
HOLY CHILD ENGLISH ACADEMY,WEST BENGAL,NOONBAHI ROAD P.O. MALDA MALDA-732 101,MALDAH,"(25.0119, 88.1433)",25.083729,88.089077
JNANESHWAR MEMORIAL ACADEMY,WEST BENGAL,FR. WERY PATH UPPER DUMARAM BUSTY P.O. KURSEONG DARJEELING-734 203,DARJEELING,"(27.0375, 88.2631)",27.077978,88.272286
EAST WEST MODEL SCHOOL,WEST BENGAL,"SURI ROAD, P.O. TALIT TALIT STATION, (VIA - KHANA JN.) BURDWAN BARDHAMAN-713 141",BARDDHAMAN,"(23.2333, 87.8667)",23.305573,87.868882
GOSPEL HOME SCHOOL,WEST BENGAL,"21 A / 1, SATYA CHARAN STREET RISHRA HOOGHLY-712 248",SATGACHIA,"(23.2641, 88.16)",23.203415,88.132432
