name,state,city,address,city_location,latitude,longitude
INDIAN PUBLIC SCHOOL,BIHAR,PATNA,MAHATMA GANDHI SETU PATH RASWAN CHOWK HAJIPUR VAISHALI BIHAR,"(25.6, 85.1)",25.583508,85.039928
HOLY CHILD PUBLIC SCHOOL,HARYANA,PANCHKULA,SECTOE 29 FARIDABAD HARYANA,"(30.74, 76.8)",30.829767,76.719466
SANMATI VIDHYA MANDIR PUBLIC SCHOOL,MADHYA PRADESH,AJMER,"INFRONT OF CHHATRASAL COLONY, PANNA ROAD, NEAR CITY KOTWALI, CHHATARPUR (M.P.)","(26.4499, 74.6399)",26.459867,74.544748
LITTLE FLOWER SCHOOL,UTTAR PRADESH,ALLAHABAD,"WARD NO. 8, ATTAWA, GANDHI NAGAR, HARRAIYA, BASTI","(25.4358, 81.8463)",25.348693,81.805387
TINY TOTS SCHOOL,UTTAR PRADESH,ALLAHABAD,DARSHAN ENCLAVE FAIZABAD UTTAR PRADESH,"(25.4358, 81.8463)",25.505247,81.798833
THE PATH GLOBAL PUBLIC SCHOOL,TAMILNADU,CHENNAI,"MALAPPAMBADI VILLAGE, THIRUVANNAMALAI","(13.0825, 80.275)",13.049857,80.258101
RAEKOT PUBLIC SCHOOL,PUNJAB,PANCHKULA,NEAR KUTBA GATE RAEKOT DISTT LUDHIANA PUNJAB,"(30.74, 76.8)",30.837849,76.847195
OXFORD INTERNATIONAL PUBLIC SCHOOL,RAJASTHAN,AJMER,"NEAR RAILWAY OVER BRIDGE,NEW SANGANER,JAIPUR","(26.4499, 74.6399)",26.374231,74.595105
PRIMUS PUBLIC SCHOOL,BIHAR,PATNA,"SOUTH OF SHIV MANDIR,KHABRA","(25.6, 85.1)",25.651726,85.18899
D A V PUBLIC SCHOOL,JHARKHAND,PATNA,P O 71 CANARY HILL ROAD HAZARIBAGH JHARKHAND,"(25.6, 85.1)",25.517746,85.095576
RAJAGIRI INTERNATIONAL SCHOOL,KERALA,TRIVANDRUM,"P.O BOX - 62012, AL WARQA 1, DUBAI, UAE","(8.5241, 76.9366)",8.534992,76.88609
DOON PUBLIC SCHOOL,HARYANA,PANCHKULA,"INDRI ROAD, DISTT KURUKSHETRA, HARYANA","(30.74, 76.8)",30.821653,76.820801
GOVT. GURUKULM RESIDENTIAL SCHOOL,MADHYA PRADESH,AJMER,"BAWADIYAKALAN, BHOPAL-462026","(26.4499, 74.6399)",26.538841,74.604351
ST MARKS SENIOR SECONDARY PUBLIC SCHOOL,DELHI,DELHI,"25 FT LAL MANDIR ROAD HARSH VIHAR, DISTT NORTH WEST DELHI, DELHI","(28.61, 77.23)",28.514654,77.226674
VIVEKANANDA KENDRA VIDYALAYA,ASSAM,GUWAHATI,BARAGOLAI  DT- DIBRUGARH ASSAM,"(26.1722, 91.7458)",26.161657,91.839329
DON BOSCO SENIOR SECONDARY SCHOOL,MAHARASHTRA,CHENNAI,"PLOT NO. 8, SECTOR - 42A, NERUL(W), DISTT NEW MUMBAI, MAHARASHTRA","(13.0825, 80.275)",12.998109,80.19609
VALLEY VIEW SCHOOL,JHARKHAND,PATNA,ASHOK ROAD TRF NAGAR P.O TELCO JAMSHEDPUR JHARKHAND,"(25.6, 85.1)",25.597452,85.103952
GOVT BOYS SR SEC SCHOOL NO-2,DELHI,DELHI,MODEL TOWN DELHI,"(28.61, 77.23)",28.578,77.194046
RISING SUN PUBLIC SCHOOL,HARYANA,PANCHKULA,KALYAN FARM MADHUBAN G T ROAD KARNAL HARYANA,"(30.74, 76.8)",30.680668,76.821999
"MODERN ACADEMY,NAUTANWA",UTTAR PRADESH,ALLAHABAD,"BY-PASS ROAD,NAUTANWA-MAHRAJGANJ","(25.4358, 81.8463)",25.493773,81.782147
MADHA PUBLIC SCHOOL,TAMILNADU,CHENNAI,"OUR LADY NAGAR, MADURAVOYAL","(13.0825, 80.275)",13.054177,80.248265
WEST CENTRAL RAILWAY HR. SEC. SCHOOL,MADHYA PRADESH,AJMER,"NEW KATNI JUNCTION, KATNI, MADHYA PRADESH","(26.4499, 74.6399)",26.539905,74.618218
BISHOP CONRAD SR SEC SCHOOL,UTTAR PRADESH,DEHRADUN,38 BAREILLY CANTT UTTAR PRADESH,"(30.345, 78.029)",30.342253,78.087672
DEMONSTRATION MULTIPURPOSE SCHOOL,RAJASTHAN,AJMER,(REGIONAL INSTITUTE OF EDUCATION) PUSHKAR ROAD AJMER RAJASTHAN,"(26.4499, 74.6399)",26.427004,74.549789
SMITA PATIL PUBLIC SCHOOL,MAHARASHTRA,CHENNAI,"SMITH NAGAR,SHIVAJI NAGAR,AT/POST DAHIWAD, SHIRPUR, DHULE","(13.0825, 80.275)",13.123656,80.292437
BABA ISHER SINGH ( N) PUBLIC SCHOOL,PUNJAB,PANCHKULA,"D-BLOCK , RANJIT AVENUE AMRITSAR","(30.74, 76.8)",30.720239,76.88459
KENDRIYA VIDYALAYA,HARYANA,PANCHKULA,RAGHUNATHPURA NARNAUL PO HAMIDPUR DT MAHINDERGARH HARYANA,"(30.74, 76.8)",30.790852,76.714356
KENDRIYA VIDYALAYA,UTTARAKHAND,DEHRADUN,"DEHRADUN CANTT, M.T. LINES, DEHRADUN, UTTARANCHAL","(30.345, 78.029)",30.272548,77.947753
DAV PUBLIC SCHOOL LAKHISARAI,BIHAR,PATNA,VIDYAPITH LAKHISARAI,"(25.6, 85.1)",25.68868,85.067532
M.S.INTERNATIONAL SCHOOL,UTTAR PRADESH,ALLAHABAD,KISRAULI KASGANJ UP,"(25.4358, 81.8463)",25.495503,81.85873
SHIVALIKA PUBLIC SCHOOL,HIMACHAL PRADESH,PANCHKULA,"VILLAGE- PALHUNI, P.O. BHAWARNA, TEH- PALAMPUR","(30.74, 76.8)",30.755325,76.830999
SRI GURU RAM RAI PUBLIC SCHOOL,UTTARAKHAND,DEHRADUN,BOMBAY BAGH DEHRADUN UTTARANCHAL,"(30.345, 78.029)",30.344435,78.104759
GURUKUL SENIOR SECONDARY SCHOOL,HARYANA,PANCHKULA,"MATINDU, DISTT. SONEPAT, TEHSIL-KHARKHODA,SONEPAT HARYANA","(30.74, 76.8)",30.826836,76.855231
DAYASADAN AGARWAL VIDYALAYA,TAMILNADU,CHENNAI,NO 127 POONAMALLEE HIGH ROAD NERKUNDRAM,"(13.0825, 80.275)",13.025544,80.317229
SHRI VAISHNAV KANYA VIDYALAYA,MADHYA PRADESH,AJMER,"5/8 GUMASHTA NAGAR, INDORE","(26.4499, 74.6399)",26.368104,74.702321
SAHID GANJ PUBLIC SCHOOL,PUNJAB,PANCHKULA,MUDKI DISTT FEROZPUR PUNJAB,"(30.74, 76.8)",30.734626,76.705114
VIDYA PUBLIC SCHOOL,UTTAR PRADESH,ALLAHABAD,VILLAGE & POST- SAPNAWAT DISTRICT-HAPUR,"(25.4358, 81.8463)",25.375356,81.781331
MKD PUBLIC SCHOOL,BIHAR,PATNA,"STATION JANPUL ROAD, SANTIPURI","(25.6, 85.1)",25.672746,85.034562
THE INDIAN COMMUNITY SCHOOL,FOREIGN SCHOOLS,DELHI,P O BOX 5901 SAFAT 13060 KUWAIT C/O FIRST SECY EMBASSY OF INDIA KUWAIT (ARABIA),"(28.61, 77.23)",28.631574,77.306008
KENDRIYA VIDYALAYA,GUJARAT,AJMER,A F S MAKARPURA VADODARA GUJARAT,"(26.4499, 74.6399)",26.370854,74.568918
AALOKE BHARTI MODEL SCHOOL,WEST BENGAL,BHUBANESWAR,"RANA PARK AATGHARA, DALUA, SONARPUR, KOLKATA","(20.27, 85.84)",20.352955,85.856835
SHRI DATTA VIDYA MANDIR,MAHARASHTRA,CHENNAI,"P-16, MIDC, AREA BUTIBORI, NAGPUR","(13.0825, 80.275)",13.171852,80.294327
ST MARY'S CONVENT SCHOOL,UTTAR PRADESH,ALLAHABAD,PO GHOORPUR JRADATGANJ ALLAHABAD UTTAR PRADESH,"(25.4358, 81.8463)",25.403767,81.925774
WEST BERRY SCHOOL,ANDHRA PRADESH,CHENNAI,"NELAPADU VILLAGE,BURRIPALEM (POST)BURRIPALEM ROAD, TENALI MANDAL GUNTUN, AP","(13.0825, 80.275)",13.088789,80.254306
SRI VIDYA MANDIR SECONDARY SCHOOL,TAMILNADU,CHENNAI,TIRUKOILUR TAMIL NADU,"(13.0825, 80.275)",13.073712,80.187194
RAJKIYA JPRATIBHA VIKAS VIDYALAYA,DELHI,DELHI,LAJPAT NAGAR KRISHNA MARKET NEW DELHI,"(28.61, 77.23)",28.548994,77.323829
GOVT HIGHER SEC SCHOOL,CHATTISGARH,BHUBANESWAR,DHOURPUR AMBIKAPUR CHHATTISGARH,"(20.27, 85.84)",20.181768,85.933783
PIONEER MONTESSORI INTER COLLEGE,UTTAR PRADESH,ALLAHABAD,"UDYAN-1, SECTOR-3 ,ELDECO COLONY, LUCKNOW","(25.4358, 81.8463)",25.361777,81.926837
ARYA GIRLS SR SEC SCHOOL,DELHI,DELHI,RAHGARPURA KAROL BAGH NEW DELHI,"(28.61, 77.23)",28.638598,77.188339
PEACE PUBLIC SCHOOL,UTTARAKHAND,DEHRADUN,"NEAR GANESH MANDIR, GOPESHWAR, CHAMOLI","(30.345, 78.029)",30.32146,78.006989
HORIZON ENGLISH SCHOOL,KERALA,TRIVANDRUM,"PEACE VALLEY, KOLAPPA, PATTANUR POST.","(8.5241, 76.9366)",8.44751,76.862461
ELITE INTERNATIONAL SCHOOL,HARYANA,PANCHKULA,"GAWALISON, 6TH KM STONE, JHAJJAR-DADRI ROAD","(30.74, 76.8)",30.770841,76.86499
ACHARYAKULAM,UTTARAKHAND,DEHRADUN,NEAR PATANJALI YOGPEETH PHASE II HARIDWAR,"(30.345, 78.029)",30.267316,77.950678
KESHAV MADHAV SARASWATI VIDHYA MANDIR,UTTAR PRADESH,DEHRADUN,"KAKORE, DT.BULANDSHAHAR","(30.345, 78.029)",30.353986,77.948354
ATAM PUBLIC SR. SEC. SCHOOL,PUNJAB,PANCHKULA,"ATAM PUBLIC SR. SEC. SCHOOL, ATAM NAGAR, LUDHIANA","(30.74, 76.8)",30.69563,76.892227
MALABAR ENGLISH SCHOOL,KERALA,TRIVANDRUM,MOWANCHERRY POST KANNUR,"(8.5241, 76.9366)",8.435096,76.89566
DAV PUBLIC SCHOOL,ODISHA,BHUBANESWAR,MCL KALINGA AREA MAHENDRAPUR BADAJORADA DT ANGUL ORISSA,"(20.27, 85.84)",20.328372,85.781477
GOVT CO-ED SR.SEC  SCHOOL,DELHI,DELHI,SHIV PURI DELHI,"(28.61, 77.23)",28.688182,77.240758
SHAKUMBHRI PUBLIC SCHOOL,UTTAR PRADESH,DEHRADUN,"VILL. MANDUWALA. P.O. KHUJNAWAR,SAHARANPUR, UTTAR PRADESH","(30.345, 78.029)",30.384742,78.127721
JAWAHAR NAVODAYA VIDYALAYA,PUNJAB,PANCHKULA,VILL KAUNI PO JAND SAHIB DISTT FARIDKOT PUNJAB,"(30.74, 76.8)",30.800084,76.825265
SARASWATI SHISHU MANDIR,MADHYA PRADESH,AJMER,KEDAR PUR SHIVPURI LINK ROAD GWALIOR MADHYA PRADESH,"(26.4499, 74.6399)",26.452599,74.582109
D A V PUBLIC SCHOOL,JHARKHAND,PATNA,MAHUDA P O MAHUDA DISTT DHANBAD JHARKHAND,"(25.6, 85.1)",25.666441,85.067896
GOVT. BOYS SR. SEC. SCHOOL,DELHI,DELHI,"P BLOCK, MANGOL PURI, DELHI","(28.61, 77.23)",28.68432,77.32789
GOVT SECONDARY SCHOOL,ARUNACHAL PRADESH,GUWAHATI,PAGLAM PO- PAGLAM DT- DIBANG VALLEY ARUNACHAL PRADESH,"(26.1722, 91.7458)",26.109705,91.792967
SURYA ACADEMY JUNIOR HIGH SCHOOL,UTTAR PRADESH,ALLAHABAD,GORAKHPUR ROAD DEORIA UP,"(25.4358, 81.8463)",25.362785,81.750413
S D PUBLIC SCHOOL,DELHI,DELHI,"LAL MANDIR EAST PATEL NAGAR, DISTT WEST DELHI, NEW DELHI","(28.61, 77.23)",28.649835,77.28506
HON'BLE SHARAD PAWAR PUBLIC SCHOOL,MAHARASHTRA,CHENNAI,A/P MANUR KALWAN DISTT NASIK MAHARASHTRA,"(13.0825, 80.275)",13.050484,80.259501
ARAFA ENGLISH SCHOOL,KERALA,TRIVANDRUM,ARAFA NAGAR ATTOOR THRISSUR DISTT. KERALA,"(8.5241, 76.9366)",8.480779,76.880101
CAMBRIDGE COURT HIGH SCHOOL,RAJASTHAN,AJMER,8/567 ARAVALI MARG MANSAROVER JAIPUR RAJASTHAN,"(26.4499, 74.6399)",26.405083,74.701862
ALIYA ARABIC ENGLISH SCHOOL,KERALA,TRIVANDRUM,PO PARAVANADUKKAM KASARAGOD DISTT KERALA,"(8.5241, 76.9366)",8.572115,77.018912
AKAL ACADEMY,PUNJAB,PANCHKULA,BHARYAL LAHIRI PO RATTANGARH TEH & DISTT PATHANKOT PUNJAB,"(30.74, 76.8)",30.720916,76.881832
NEW ERA PROGRESSIVE SCHOOL,CHATTISGARH,BHUBANESWAR,"RAMPUR, BEHIND TEHSILOFFICE,KORBA,CHHATTISGARH","(20.27, 85.84)",20.354188,85.825843
BRITISH FORT FOUNDATION,MADHYA PRADESH,AJMER,"BHERAGHART MAIN ROAD, NH 12 JABALPUR MP","(26.4499, 74.6399)",26.478688,74.613162
GOVT GIRLS HIGHER SEC SCHOOL,CHATTISGARH,BHUBANESWAR,DONGARGARH RAJNANDGAON CHHATTISGARH,"(20.27, 85.84)",20.262138,85.924826
R L S CONVENT SCHOOL,UTTAR PRADESH,ALLAHABAD,"SHAHABUDDINPUR, SHAHABUDDINPUR,","(25.4358, 81.8463)",25.453473,81.881407
OUR LADY OF HELP ENGLISH SCHOOL,DADAR & NAGAR HAVELI,AJMER,"OUR LADY OF HELP ENGLISH SCHOOL, CLAUDIO NUNES AREA, SAMARVARNI.","(26.4499, 74.6399)",26.425687,74.69539
MODERN INTERNATIONAL SCHOOL,DELHI,DELHI,"SECTOR-19, DWARKA, PHASE-I, NEW DELHI","(28.61, 77.23)",28.568936,77.248221
ANGEL'S PUBLIC SCHOOL,HARYANA,PANCHKULA,"VILL  KHATAULI, DISTT AMBALA, HARYANA","(30.74, 76.8)",30.678175,76.787656
PT. SHAMBHU DAYAL PUBLIC HIGHER SECONDARY SCHOOL,UTTAR PRADESH,DEHRADUN,"MUZAFFARA, BAGARHPUR","(30.345, 78.029)",30.42936,77.975187
DNYANDEEP INTERNATIONAL SCHOOL,MAHARASHTRA,CHENNAI,"MANDALE MALA, TAKARI ROAD, URNU ISLAMPUR, WALWA SANGLI,","(13.0825, 80.275)",13.180084,80.271179
CHAVARA DARSHAN CMI PUBLIC SCHOOL,KERALA,TRIVANDRUM,KOONAMMAVU ERNAKULAM DISTT KERALA,"(8.5241, 76.9366)",8.435396,76.944465
AUROBINDO VIDHYALAYA SCHOOL,TAMILNADU,CHENNAI,YERNAM MEDU ALANGIUM ROAD DHARAPURAM,"(13.0825, 80.275)",13.017684,80.292456
AL-THAHEEB SCHOL,KARNATAKA,CHENNAI,TEST,"(13.0825, 80.275)",13.144581,80.274414
NAVA BHARATH NATIONAL SCHOOL,TAMILNADU,CHENNAI,"SATHY MAIN ROAD, ANNUR, COIMBATORE DIST, TAMIL NADU, SOUTH INDIA - 641653","(13.0825, 80.275)",13.04468,80.274231
MAHRISHI DAYANAND PUBLIC SCHOOL,RAJASTHAN,AJMER,"BHAMBORI,SIWAR MOD  KALWAR ROAD, JAIPUR","(26.4499, 74.6399)",26.527797,74.564323
WOODLAND SCHOOL,UTTARAKHAND,DEHRADUN,694 INDIRA NAGAR P.O. NEW FOREST DEHRADUN (UTTARAKHAND),"(30.345, 78.029)",30.394208,78.087453
G.D.GOENKA PUBLIC SCHOOL,UTTAR PRADESH,ALLAHABAD,"NEAR BISAN PETROL PUMP USHYANI FIROZABAD, UTTAR PRADESH","(25.4358, 81.8463)",25.52744,81.786543
ASSAM PUBLIC SCHOOL,ASSAM,GUWAHATI,"NEAR BACHELOR QR. ANANDOPARA, THAPA BASTI","(26.1722, 91.7458)",26.232587,91.75357
THE DEEN'S ACADEMY,KARNATAKA,CHENNAI,"NO/ 64/1 & 65/2, E.C.C. ROAD, WHITE FIELD, BANGALORE - 560 066","(13.0825, 80.275)",13.027969,80.31346
ODISHA ADARSHA VIDYALAYA,ODISHA,BHUBANESWAR,"PITATALI, BLOCK-CHIKITI, DISTT. GANJAM, ODISHA","(20.27, 85.84)",20.360064,85.776381
SRI CHAITANYA TECHNO SCHOOL,KARNATAKA,CHENNAI,"SEETHAPPA GARDEN HOUSE, T C PALYA MAIN ROAD, RAMAMURTHY NAGAR, RAGHAVENDRA CIRCLE, BANGALORE","(13.0825, 80.275)",13.017834,80.2803
GOVT. SEC SCHOOL,SIKKIM,GUWAHATI,DARAMDIN PO- DARAMDIN WEST SIKKIM,"(26.1722, 91.7458)",26.164494,91.731421
GOVT GIRLS SR SEC SCHOOL,DELHI,DELHI,K-BLOCK JAHANGIRPURI DELHI,"(28.61, 77.23)",28.645566,77.321083
ST XAVIER'S HIGH SCHOOL,GUJARAT,AJMER,KOPARLI ROAD CHARWADA VIA VAPI DISTT VALSAD GUJARAT,"(26.4499, 74.6399)",26.400549,74.636777
"DAV PUBLIC SCHOOL, BAZPUR",UTTARAKHAND,DEHRADUN,"BERIA ROAD BAZPUR UDHAM SINGH NAGAR,","(30.345, 78.029)",30.306125,78.021063
B.R. PUBLIC SCHOOL,HARYANA,PANCHKULA,"MIRZAPUR BACHHOD, MAHINDERGARH","(30.74, 76.8)",30.773284,76.707066
B. S. S. EDUCATION CENTRE,UTTAR PRADESH,ALLAHABAD,VILLAGE JHAKRA KANPUR NAGAR,"(25.4358, 81.8463)",25.480147,81.771302
GOVT SECONDARY  SCHOOL,ANDAMAN & NICOBAR,CHENNAI,KAUSHALYA NAGAR  RANGAT MIDDLE ANDAMAN,"(13.0825, 80.275)",12.988233,80.28197
THE PATHWAYS INTERNATIONAL SCHOOL,JAMMU & KASHMIR,PANCHKULA,"THE PATHWAYS INTERNATIONAL SCHOOL, LIONS CLUB LANE, HATLI MORH, KATHUA","(30.74, 76.8)",30.701323,76.756715
MODERN NATIONAL PUBLIC SCHOOL,UTTAR PRADESH,ALLAHABAD,MEERUT ROAD,"(25.4358, 81.8463)",25.479948,81.900621
THE S.D. VIDYA SCHOOL,UTTAR PRADESH,DEHRADUN,C 217 SECTOR 49 NOIDA UTTAR PRADESH,"(30.345, 78.029)",30.322005,77.976688
KANCHRAPARA HARNETT ENGLISH MEDIUM SCHOOL,WEST BENGAL,BHUBANESWAR,"FOREMAN COLONY P.O. KANCHRAPARA, DISTT NORTH 24 PARGANA WEST BENGAL","(20.27, 85.84)",20.241433,85.904399
TIBETAN CHILDREN'S VILLAGE SCHOOL,HIMACHAL PRADESH,PANCHKULA,SUJA PO MATROO DISTT MANDI HIMACHAL PRADESHHP,"(30.74, 76.8)",30.706845,76.855498
SACRED HEART SCHOOL,UTTAR PRADESH,ALLAHABAD,MUHAMMADABAD GOHANA MAU UP,"(25.4358, 81.8463)",25.449252,81.9319
SEHWAG INTERNATIONAL SCHOOL,HARYANA,PANCHKULA,"7 KM STONE, MAIN GURGAON JHAJJAR ROAD,VILL SILANI, ,JHAJJAR , HARYANA","(30.74, 76.8)",30.802429,76.774815
ODISHA ADARSHA VIDYALAYA,ODISHA,BHUBANESWAR,"ANANDAPUR, SALAPADA, AT/PO-SALAPADA, DISTT. KEONJHAR, ODISHA-758020","(20.27, 85.84)",20.173415,85.77283
AKASH INTERNATIONAL RESIDENTIAL  PUBLIC SCHOOL,KARNATAKA,CHENNAI,"BAICHAPURA DEVANAHALLI TOWN PRASANNAHALLI ROAD, BANGALE RURAL- 562110, PRASANNAHALLI ROAD, BANGALE RURAL DISTRICT.","(13.0825, 80.275)",13.051967,80.212043
M R S MEMORIAL SCHOOL,UTTAR PRADESH,DEHRADUN,7 KM GANGOH ROAD SAHARANPUR UTTAR PRADESH,"(30.345, 78.029)",30.392781,78.021702
SHRISHTI VIDYASHRAM,TAMILNADU,CHENNAI,BRAMMAPURAM VILLAGE KATPADI  RANIPET ROAD VELLE TAMIL NADU,"(13.0825, 80.275)",13.032046,80.288234
PARAMAHANSA YOGANANDA VIDYALAYA,ANDHRA PRADESH,CHENNAI,"KUTHEGAANIPILLAI SANTHIPURAM MANDAL KUPPARN, CHITTOOR ANDHRA PRADESH","(13.0825, 80.275)",13.12154,80.259828
BAL BHARTI PUBLIC SCHOOL,UTTAR PRADESH,DEHRADUN,"SECTOR 21 NOIDA, GAUTAM BUDH NAGAR, UTTAR PRADESH","(30.345, 78.029)",30.42888,78.08384
J. D. INTERNATIONAL SCHOOL,RAJASTHAN,AJMER,"MAHAPURA, AJMER ROAD, JAIPUR","(26.4499, 74.6399)",26.496419,74.686109
MOUNT CARMEL GLOBAL SCHOOL,TELANGANA,CHENNAI,"SURVEY NO - 138, BADANGPET, KANCHANBAGH, SAROORNAGAR MANDAL, RR DISTRICT","(13.0825, 80.275)",13.017776,80.343359
GOVT GIRLS SR SEC SCHOOL,DELHI,DELHI,VIJAY ENCLAVE PALAM NEW DELHI,"(28.61, 77.23)",28.588288,77.150522
UDEYA BHARATI HIGH SCHOOL,HARYANA,PANCHKULA,"AKLIMPUR-TEEKLI, ON WAY TO ANSALS ARAVALI RETREAT, OFF GURGAON SOHNA ROAD, DISTRICT GURGAON","(30.74, 76.8)",30.660026,76.809616
GOVT GIRLS SR SEC SCHOOL,CHANDIGARH,PANCHKULA,SECTOR 8B CHANDIGARH,"(30.74, 76.8)",30.643853,76.719963
"G. D. GOENKA PUBLIC SCHOOL, KANPUR",UTTAR PRADESH,ALLAHABAD,"NRI CITY, MAINAWATI MARG, KANPUR-208017","(25.4358, 81.8463)",25.389273,81.802241
KENDRIYA VIDYALAYA NO.1,KARNATAKA,CHENNAI,"PANAMBUR, MANGALORE KARNATAKA","(13.0825, 80.275)",13.008459,80.32808
WESTERN RAILWAY SCHOOL(EN),GUJARAT,AJMER,"VALSAD, NEAR GYMKHANA GROUND, VALSAD, GUJARAT","(26.4499, 74.6399)",26.473573,74.54829
JAWAHAR NAVODAYA VIDYALAYA,RAJASTHAN,AJMER,TEHSIL RAWATSAR DISTT HANUMANGARH RAJASTHAN,"(26.4499, 74.6399)",26.427492,74.569271
NIRMAN HIGH SCHOOL,GUJARAT,AJMER,OPP. SHABRI APPT. NR. INDRAPRASTHA BUNGALOWS,"(26.4499, 74.6399)",26.527412,74.550326
ANURADHA PUBLIC SENIOR SECONDARY SCHOOL,HIMACHAL PRADESH,PANCHKULA,"VPO. MARANDA, TEH PALAMPUR, DISST. KANGRA (HIMACHAL PRADESH)","(30.74, 76.8)",30.836389,76.70096
GREAT MISSION PUBLIC SCHOOL,UTTARAKHAND,DEHRADUN,RAM NAGAR NAINITAL UTTARANCHAL,"(30.345, 78.029)",30.273207,77.971323
RAO LAL SINGH PUBLIC SCHOOL,HARYANA,PANCHKULA,SIDHRAWALI DISTT GURGAON HARYANA,"(30.74, 76.8)",30.799392,76.823589
GOVT SEC SCHOOL,ARUNACHAL PRADESH,GUWAHATI,LIGU PO- DAPORIJO DT- UPPER SUBANSIRI ARUNACHAL PRADESH,"(26.1722, 91.7458)",26.256185,91.735241
GOVT GIRLS SEC SCHOOL,DELHI,DELHI,HARSH VIHAR DELHI,"(28.61, 77.23)",28.622076,77.176167
LANCER'S CONVENT SR SEC SCHOOL,DELHI,DELHI,PRASHANT VIHAR OUTER RING ROAD ROHINI NEW DELHI,"(28.61, 77.23)",28.643572,77.211612
JAYPEE VIDYA MANDIR TOMRI,UTTAR PRADESH,DEHRADUN,VILLAGE TOMRI PO BEHIRA,"(30.345, 78.029)",30.277731,78.093252
KENDRIYA VIDALAYA NO. 2,BIHAR,PATNA,"DARBHANGA, ITI CAMPUS, RAMNAGA, LAHERIASARAI, BIHAR","(25.6, 85.1)",25.613944,85.065281
DARUL AMAN ENGLISH MEDIUM SCHOOL,KERALA,TRIVANDRUM,"KALLADIKODE PALAKKAD DISTT., KERALA","(8.5241, 76.9366)",8.579569,77.005612
MATA BAINTI DEVI CONVENT SCHOOL,PUNJAB,PANCHKULA,V & PO AKAWAN KALAN DISTT BHATINDA PUNJAB,"(30.74, 76.8)",30.653369,76.772824
ST. MARY'S SR SEC SCHOOL,UTTAR PRADESH,DEHRADUN,RAMPUR UTTAR PRADESH,"(30.345, 78.029)",30.419465,78.117203
EKLAVYA RESIDENTIAL SCHOOL,MAHARASHTRA,CHENNAI,"KAMBALGAON, BOISAR (E), POST MAAN, TAL & DIST. PALGHAR, MAHARASHTRA","(13.0825, 80.275)",13.024977,80.179525
PARAMOUNT PUBLIC SCHOOL,PUNJAB,PANCHKULA,VPO- CHEEMA,"(30.74, 76.8)",30.830299,76.863101
BHAI DAAN SINGH AKAL ACADEMY,PUNJAB,PANCHKULA,"VILLAGE-DAAN SINGH WALA, POSTOFFICE-MEHMA SWAI","(30.74, 76.8)",30.797474,76.709101
KENDRIYA VIDYALYA,PUNJAB,PANCHKULA,R C F HUSSAIN PUR (KPT) KAPURTHALA PUNJAB,"(30.74, 76.8)",30.662297,76.80434
CAMBRIDGE PUBLIC SCHOOL,BIHAR,PATNA,"LAXMIPUR,MAIN ROAD,RAXAUL,EAST CHAMPARAN BIHAR","(25.6, 85.1)",25.657824,85.045578
SRI GURU TEG BAHADUR INTERNATIONAL PUBLIC SCHOOL,HARYANA,PANCHKULA,BIGHAR ROAD BIGHAR FATEHABAD HARYANA,"(30.74, 76.8)",30.838475,76.815736
D A V PUBLIC SCHOOL,JHARKHAND,PATNA,"GAYA ROAD, BABHNE","(25.6, 85.1)",25.604419,85.022084
CENTRAL INDIA ACADEMY,MADHYA PRADESH,AJMER,BHOPAL ROAD DEWAS MADHYA PRADESH,"(26.4499, 74.6399)",26.510407,74.641805
S. R. S. INTERNATIONAL SCHOOL,UTTAR PRADESH,ALLAHABAD,"VILL- DUKARA, PO.- SADAHA(PATTI)","(25.4358, 81.8463)",25.50509,81.919112
JAI HIND PUBLIC SCHOOL,DELHI,DELHI,"POOTH KHURD,DELHI","(28.61, 77.23)",28.652328,77.192375
GURU GOBIND SINGH PUBLIC SCHOOL,PUNJAB,PANCHKULA,VILL : MALUKA,"(30.74, 76.8)",30.806668,76.748721
LORDS PUBLIC SCHOOL,KERALA,TRIVANDRUM,KARUNGAPALLY KOLLAM DISTT KERALA,"(8.5241, 76.9366)",8.496309,76.964077
R&DE(ENGRS.) SCHOOL,MAHARASHTRA,CHENNAI,KALAS HAVELI PUNE,"(13.0825, 80.275)",13.155573,80.243185
OXFORD PUBLIC SCHOOL,KARNATAKA,CHENNAI,"MOGARAHALLI, SRIRANGAPATNA TALUK, MANDYA DISTRICT. KARNATAKA.","(13.0825, 80.275)",13.099777,80.20786
GURU HARKRISHAN PUBLIC SCHOOL,RAJASTHAN,AJMER,TEEN PULI SRI GANGA NAGAR RAJASTHAN,"(26.4499, 74.6399)",26.495612,74.582427
N C C SR MODEL SCHOOL,HARYANA,PANCHKULA,CHANDIGARH ROAD BALDEV NAGAR AMBALA CITY HARYANA,"(30.74, 76.8)",30.697005,76.705939
GEETA PUBLIC SCHOOL,MADHYA PRADESH,AJMER,"FATEHPUR, SHIVPURI","(26.4499, 74.6399)",26.523544,74.596706
DEV PUBLIC SCHOOL,CHATTISGARH,BHUBANESWAR,BADHARKONA AT/PO-JASHPUR NAGAR,"(20.27, 85.84)",20.199877,85.759872
NEW INDIAN MODEL SCHOOL,FOREIGN SCHOOLS,DELHI,PO BOX 3780 SHARJAH UAE,"(28.61, 77.23)",28.642523,77.260378
